Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,p_log10
Mb21d2,4700.222089546267,-0.0980266159727373,0.03408585955806233,-2.8758733751677115,0.004029113081881659,0.005657523507014835,2.2473736328755547
Mbd1,842.7730067684585,-0.058173401032467084,0.04480211085497685,-1.2984522363415578,0.19413197915877956,0.22584956250331523,0.6461807463803381
Mbd2,1145.8381760612028,0.3565443175368851,0.04560593417668275,7.81793694117942,5.369607597401393e-15,1.3659852299977357e-14,13.86455399652942
Mbd3,1644.2791339544183,-0.15851671533206593,0.041375489615536394,-3.8311743692947937,0.00012753308011332476,0.0002002119743728904,3.698509951589201
Mbd4,624.7525626768103,-0.09055556070365262,0.049294310190980635,-1.8370388053471844,0.06620416692807671,0.08243921732909792,1.0838661400280436
Mbd5,9578.437986999224,0.9679438197165977,0.030694378909202256,31.534888605496608,2.889436977201341e-218,8.592477049252187e-217,216.06588161920197
Mbd6,549.9488114988801,0.3819136446393784,0.06322853041833436,6.0402106788272745,1.5391313053997007e-09,3.1805025630617087e-09,8.497504250103765
Mbip,891.8808571847198,0.11727380421430479,0.03807796395366205,3.079833899654351,0.0020711606680530936,0.002978564670204574,2.5259929661180696
Mblac1,44.70212858189968,-0.12344782974356769,0.17486991205417463,-0.7059409380003783,0.48022486764877403,0.5194794857499595,0.2844315980615744
Mblac2,604.7374468351994,0.3789974388785397,0.06318803714241476,5.997930241516221,1.9984833114373045e-09,4.110023376184589e-09,8.38615570802196
Mbnl1,3189.8691200750777,0.15614940207912706,0.030607661482826183,5.10164431107361,3.367151255835478e-07,6.2105856635378e-07,6.206867443551341
Mbnl2,3056.90997948428,0.48311889369638816,0.04095179778980804,11.797257257815074,4.032411885696666e-32,1.6254253363196402e-31,30.7890329749646
Mbnl3,2206.753110294407,-0.7880235987406804,0.04527573056270268,-17.40498913980727,7.562035131335958e-68,5.774002525515399e-67,66.23852303049736
Mboat1,413.63780645863244,-0.23885061894919157,0.0679695099008122,-3.514084760913326,0.00044127198313992534,0.0006686056607399767,3.174829950780052
Mboat2,4482.150741958634,0.6998315199234726,0.02806008444816496,24.940463782860757,2.7098865272244454e-137,4.460823813584843e-136,135.35058492948176
