,source,target,weight
17253,Myc,Elk1,1.0
17254,Myc,Emp1,1.0
17255,Myc,Endou,1.0
17256,Myc,Entpd7,1.0
17257,Myc,Ep300,1.0
17258,Myc,Epb42,1.0
17259,Myc,Ephb2,1.0
17260,Myc,Ephx1,1.0
17261,Myc,Epo,1.0
17262,Myc,Eprs1,1.0
17263,Myc,Erbb2,-1.0
17264,Myc,Erf,1.0
17265,Myc,Esd,1.0
17266,Myc,Esr1,1.0
17267,Myc,Ets2,1.0
17268,Myc,Exosc8,1.0
17269,Myc,Ezh2,1.0
17270,Myc,Ezr,1.0
17271,Myc,Fah,1.0
17272,Myc,Fas,1.0
17273,Myc,Fasl,1.0
17274,Myc,Fasn,1.0
17275,Myc,Fbxw7,1.0
17276,Myc,Fech,1.0
17277,Myc,Fgf3,1.0
17278,Myc,Fgf8,1.0
17279,Myc,Fgf9,1.0
17280,Myc,Fgfbp1,1.0
17281,Myc,Fgfr1,1.0
17282,Myc,Fgfr4,1.0
17283,Myc,Fhit,1.0
17284,Myc,Fkbp4,1.0
17285,Myc,Flt1,1.0
17286,Myc,Fmr1,1.0
17287,Myc,Fn1,-1.0
17288,Myc,Fos,1.0
17289,Myc,Fosl1,1.0
17290,Myc,Foxm1,1.0
17291,Myc,Foxo3,1.0
17292,Myc,Foxo4,1.0
17293,Myc,Fpgs,1.0
17294,Myc,Fth1,-1.0
17295,Myc,Fut1,1.0
17296,Myc,Fxn,1.0
17297,Myc,Fxr1,1.0
17298,Myc,G6pc1,1.0
17299,Myc,Gabra6,1.0
17300,Myc,Gadd45a,-1.0
17301,Myc,Gal,1.0
17302,Myc,Galt,1.0
17303,Myc,Gart,1.0
17304,Myc,Gas1,-1.0
17305,Myc,Gas8,1.0
17306,Myc,Gata1,-1.0
17307,Myc,Gata4,1.0
17308,Myc,Gclc,1.0
17309,Myc,Gcn1,-1.0
17310,Myc,Gfap,1.0
17311,Myc,Ghrhr,1.0
17312,Myc,Gla,1.0
17313,Myc,Glb1,1.0
17314,Myc,Gls,1.0
17315,Myc,Gm2a,-1.0
17316,Myc,Gnl3,1.0
17317,Myc,Golph3,1.0
17318,Myc,Gpc3,1.0
17319,Myc,Gpr4,1.0
17320,Myc,Gpt,1.0
17321,Myc,Grk4,1.0
17322,Myc,Gsk3b,1.0
17323,Myc,Gtf2h2,-1.0
17324,Myc,H2-T23,1.0
17325,Myc,H2az1,1.0
17326,Myc,H6pd,1.0
17327,Myc,Has2,1.0
17328,Myc,Hbp1,1.0
17329,Myc,Hdac2,1.0
17330,Myc,Hdac3,1.0
17331,Myc,Hdlbp,1.0
17332,Myc,Hectd4,-1.0
17333,Myc,Herpud1,1.0
17334,Myc,Hes1,1.0
17335,Myc,Hif1a,-1.0
17336,Myc,Hint1,1.0
17337,Myc,Hk2,1.0
17338,Myc,Hmbs,1.0
17339,Myc,Hmgn2,1.0
17340,Myc,Hmox1,1.0
17341,Myc,Hnrnpa1,1.0
17342,Myc,Hnrnpa2b1,1.0
17343,Myc,Hnrnpd,1.0
17344,Myc,Hnrnpdl,1.0
17345,Myc,Hnrnph1,-1.0
17346,Myc,Hnrnpul1,1.0
17347,Myc,Hoxd13,1.0
17348,Myc,Hoxd3,1.0
17349,Myc,Hsd11b2,1.0
17350,Myc,Hsp90aa1,1.0
17351,Myc,Hsp90ab1,1.0
17352,Myc,Hspa4,1.0
17353,Myc,Hspa8,1.0
17354,Myc,Hspa9,1.0
17355,Myc,Hspd1,1.0
17356,Myc,Hsph1,1.0
17357,Myc,Icam1,1.0
17358,Myc,Id1,1.0
17359,Myc,Id2,1.0
17360,Myc,Id3,1.0
17361,Myc,Ier3,-1.0
17362,Myc,Ifnb1,1.0
17363,Myc,Ifrd2,1.0
17364,Myc,Igf1r,1.0
17365,Myc,Igf2,-1.0
17366,Myc,Igf2bp1,1.0
17367,Myc,Igf2r,1.0
17368,Myc,Ikbkb,1.0
17369,Myc,Il13,1.0
17370,Myc,Il2,1.0
17371,Myc,Il3,1.0
17372,Myc,Il4,1.0
17373,Myc,Il6,1.0
17374,Myc,Il7,1.0
17375,Myc,Il7r,1.0
17376,Myc,Il9,1.0
17377,Myc,Impa2,1.0
17378,Myc,Impact,-1.0
17379,Myc,Impdh1,1.0
17380,Myc,Impdh2,1.0
17381,Myc,Ing4,1.0
17382,Myc,Insm1,1.0
17383,Myc,Insr,1.0
17384,Myc,Ints7,-1.0
17385,Myc,Ipo7,1.0
17386,Myc,Ireb2,1.0
17387,Myc,Irf2,1.0
17388,Myc,Irf3,1.0
17389,Myc,Irf4,1.0
17390,Myc,Isg20,1.0
17391,Myc,Isl1,1.0
17392,Myc,Itga3,1.0
17393,Myc,Itga6,-1.0
17394,Myc,Itga7,-1.0
17395,Myc,Itgb1,-1.0
17396,Myc,Itpr1,1.0
17397,Myc,Jun,1.0
17398,Myc,Junb,-1.0
17399,Myc,Jup,1.0
17400,Myc,Kat2b,1.0
17401,Myc,Kit,1.0
17402,Myc,Klf1,1.0
17403,Myc,Klf4,1.0
17404,Myc,Klf7,-1.0
17405,Myc,Klk10,1.0
17406,Myc,Kmt5b,1.0
17407,Myc,Kras,1.0
17408,Myc,Lair1,1.0
17409,Myc,Lamb2,1.0
17410,Myc,Lamp1,-1.0
17411,Myc,Lamtor5,1.0
17412,Myc,Large1,1.0
17413,Myc,Lat,1.0
17414,Myc,Lbr,1.0
17415,Myc,Ldha,1.0
17416,Myc,Ldhb,1.0
17417,Myc,Lenep,1.0
17418,Myc,Lin28a,1.0
17419,Myc,Lin28b,1.0
17420,Myc,Lmna,1.0
17421,Myc,Lmx1b,1.0
17422,Myc,Lrp6,1.0
17423,Myc,Lta,1.0
17424,Myc,Lta4h,1.0
17425,Myc,Ltb,1.0
17426,Myc,Mad2l1,1.0
17427,Myc,Man2a2,1.0
17428,Myc,Map2k1,1.0
17429,Myc,Map3k1,-1.0
17430,Myc,Map4k1,1.0
17431,Myc,Mapk1,1.0
17432,Myc,Mapk14,1.0
17433,Myc,Mapk3,-1.0
17434,Myc,Mapk8,1.0
17435,Myc,Max,1.0
17436,Myc,Mbd1,1.0
17437,Myc,Mbl2,1.0
17438,Myc,Mcm7,1.0
17439,Myc,Mdm2,1.0
17440,Myc,Meis1,1.0
17441,Myc,Meis2,1.0
17442,Myc,Meltf,1.0
17443,Myc,Men1,1.0
17444,Myc,Met,1.0
17445,Myc,Metap2,1.0
17446,Myc,Mettl1,1.0
17447,Myc,Mgmt,-1.0
17448,Myc,Mgst1,1.0
17449,Myc,Mif,1.0
17450,Myc,Mlxipl,1.0
17451,Myc,Mme,1.0
17452,Myc,Mmut,1.0
17453,Myc,Mnt,1.0
17454,Myc,Mnx1,1.0
17455,Myc,Mpo,1.0
17456,Myc,Mpz,1.0
17457,Myc,Msh2,1.0
17458,Myc,Msn,-1.0
17459,Myc,Mst1,-1.0
17460,Myc,Mt1,-1.0
17461,Myc,Mtdh,1.0
17462,Myc,Mthfd1,1.0
17463,Myc,Mthfr,1.0
17464,Myc,Muc1,1.0
17465,Myc,Muc5b,1.0
17466,Myc,Mxd1,1.0
17467,Myc,Mxd4,1.0
17468,Myc,Mxi1,1.0
17469,Myc,Mybl1,1.0
17470,Myc,Mybl2,1.0
17471,Myc,Mycbp,1.0
17472,Myc,Mycbp2,-1.0
17473,Myc,Mycl,1.0
17474,Myc,Myct1,1.0
17475,Myc,Myh11,1.0
17476,Myc,Myh6,1.0
17477,Myc,Myod1,-1.0
17478,Myc,Myog,1.0
17479,Myc,Naaa,1.0
17480,Myc,Nap1l1,1.0
17481,Myc,Nat10,1.0
17482,Myc,Nbn,1.0
17483,Myc,Ncam1,-1.0
17484,Myc,Ncl,1.0
17485,Myc,Ndrg1,-1.0
17486,Myc,Ndrg2,-1.0
17487,Myc,Ndufaf2,1.0
17488,Myc,Nedd4,1.0
17489,Myc,Nefm,1.0
17490,Myc,Nes,1.0
17491,Myc,Nfatc3,1.0
17492,Myc,Nfe2,-1.0
17493,Myc,Nfe2l2,1.0
17494,Myc,Nfil3,1.0
17495,Myc,Nfkbia,1.0
17496,Myc,Nfkbil1,1.0
17497,Myc,Nid1,1.0
17498,Myc,Nit1,1.0
17499,Myc,Nkx3-1,1.0
17500,Myc,Nme1,1.0
17501,Myc,Nme2,1.0
17502,Myc,Nod1,1.0
17503,Myc,Nol7,1.0
17504,Myc,Nop16,1.0
17505,Myc,Nop56,1.0
17506,Myc,Notch4,1.0
17507,Myc,Npm1,1.0
17508,Myc,Nr1d1,1.0
17509,Myc,Nras,1.0
17510,Myc,Nthl1,1.0
17511,Myc,Ntn3,1.0
17512,Myc,Nucb1,-1.0
17513,Myc,Nup155,1.0
17514,Myc,Nxt1,1.0
17515,Myc,Oca2,1.0
17516,Myc,Odc1,1.0
17517,Myc,Oga,1.0
17518,Myc,Oprk1,1.0
17519,Myc,Ovol1,1.0
17520,Myc,Paics,1.0
17521,Myc,Palld,1.0
17522,Myc,Pam,-1.0
17523,Myc,Parp1,1.0
17524,Myc,Pax3,1.0
17525,Myc,Pcbd2,1.0
17526,Myc,Pcna,1.0
17527,Myc,Pcsk1,1.0
17528,Myc,Pdcd10,1.0
17529,Myc,Pdcd4,1.0
17530,Myc,Pdgfa,1.0
17531,Myc,Pdgfrb,-1.0
17532,Myc,Pdik1l,1.0
17533,Myc,Pdk1,1.0
17534,Myc,Pdlim7,1.0
17535,Myc,Per1,1.0
17536,Myc,Pex14,1.0
17537,Myc,Pex19,-1.0
17538,Myc,Pex3,1.0
17539,Myc,Pfas,1.0
17540,Myc,Pfdn6,1.0
17541,Myc,Pfkm,1.0
17542,Myc,Pgk1,1.0
17543,Myc,Phb1,1.0
17544,Myc,Pias1,1.0
17545,Myc,Pias2,1.0
17546,Myc,Pigf,1.0
17547,Myc,Pigr,1.0
17548,Myc,Pik3c3,1.0
17549,Myc,Pik3r1,1.0
17550,Myc,Pklr,1.0
17551,Myc,Pkp1,1.0
17552,Myc,Pla2g4a,1.0
17553,Myc,Plau,1.0
17554,Myc,Plaur,1.0
17555,Myc,Plpp3,1.0
17556,Myc,Plxnb2,1.0
17557,Myc,Pmaip1,1.0
17558,Myc,Pml,1.0
17559,Myc,Pms2,-1.0
17560,Myc,Pola1,1.0
17561,Myc,Polb,1.0
17562,Myc,Pold2,1.0
17563,Myc,Pole3,1.0
17564,Myc,Polg,1.0
17565,Myc,Polg2,1.0
17566,Myc,Polr2f,1.0
17567,Myc,Polr3d,1.0
17568,Myc,Polr3gl,1.0
17569,Myc,Pop1,1.0
17570,Myc,Ppat,1.0
17571,Myc,Ppbp,1.0
17572,Myc,Ppid,1.0
17573,Myc,Ppif,1.0
17574,Myc,Ppp1r7,1.0
17575,Myc,Ppp2r2b,-1.0
17576,Myc,Ppp2r5d,1.0
17577,Myc,Pqbp1,1.0
17578,Myc,Prdm8,1.0
17579,Myc,Prdx3,1.0
17580,Myc,Prkaca,1.0
17581,Myc,Prkar2b,1.0
17582,Myc,Prkcg,1.0
17583,Myc,Prkcq,1.0
17584,Myc,Prkdc,1.0
17585,Myc,Prkn,1.0
17586,Myc,Prmt1,1.0
17587,Myc,Prodh,-1.0
17588,Myc,Prom1,1.0
17589,Myc,Prps2,1.0
17590,Myc,Prrx1,1.0
17591,Myc,Prtn3,1.0
17592,Myc,Psap,1.0
17593,Myc,Psen2,1.0
17594,Myc,Psma5,1.0
17595,Myc,Psmb1,1.0
17596,Myc,Psmd10,1.0
17597,Myc,Psmg1,1.0
17598,Myc,Ptbp1,1.0
17599,Myc,Pten,1.0
17600,Myc,Ptger2,1.0
17601,Myc,Ptk2,1.0
17602,Myc,Ptk2b,1.0
17603,Myc,Ptk6,1.0
17604,Myc,Ptma,1.0
17605,Myc,Ptpa,-1.0
17606,Myc,Puf60,1.0
17607,Myc,Qdpr,1.0
17608,Myc,Rac3,1.0
17609,Myc,Rad21,1.0
17610,Myc,Rad50,1.0
17611,Myc,Rad51,1.0
17612,Myc,Rad51b,1.0
17613,Myc,Rad51c,1.0
17614,Myc,Ranbp1,1.0
17615,Myc,Rara,1.0
17616,Myc,Rarb,-1.0
17617,Myc,Rassf1,1.0
17618,Myc,Rbbp4,1.0
17619,Myc,Rbfox2,1.0
17620,Myc,Rbm3,1.0
17621,Myc,Rbm39,1.0
17622,Myc,Rbp1,1.0
17623,Myc,Rcc1,1.0
17624,Myc,Rel,1.0
17625,Myc,Rfc2,1.0
17626,Myc,Rgs2,1.0
17627,Myc,Rhbdf2,1.0
17628,Myc,Rhob,1.0
17629,Myc,Rhog,1.0
17630,Myc,Rida,1.0
17631,Myc,Riox2,1.0
17632,Myc,Rnasel,1.0
17633,Myc,Rnf31,1.0
17634,Myc,Rpl12,1.0
17635,Myc,Rpl13,1.0
17636,Myc,Rpl13a,1.0
17637,Myc,Rpl19,1.0
17638,Myc,Rpl21,1.0
17639,Myc,Rpl22,1.0
17640,Myc,Rpl23,1.0
17641,Myc,Rpl26,1.0
17642,Myc,Rpl27,1.0
17643,Myc,Rpl27a,1.0
17644,Myc,Rpl3,1.0
17645,Myc,Rpl30,1.0
17646,Myc,Rpl32,1.0
17647,Myc,Rpl5,1.0
17648,Myc,Rpl6,1.0
17649,Myc,Rpl7,1.0
17650,Myc,Rplp1,1.0
17651,Myc,Rps10,1.0
17652,Myc,Rps12,1.0
17653,Myc,Rps13,1.0
17654,Myc,Rps14,1.0
17655,Myc,Rps15,1.0
17656,Myc,Rps15a,1.0
17657,Myc,Rps16,1.0
17658,Myc,Rps19,1.0
17659,Myc,Rps20,1.0
17660,Myc,Rps23,1.0
17661,Myc,Rps6,1.0
17662,Myc,Rps6ka6,1.0
17663,Myc,Rps7,1.0
17664,Myc,Rps9,1.0
17665,Myc,Runx3,1.0
17666,Myc,Ruvbl2,1.0
17667,Myc,Ryk,1.0
17668,Myc,S1pr1,1.0
17669,Myc,Sae1,1.0
17670,Myc,Sart3,1.0
17671,Myc,Scarb1,1.0
17672,Myc,Sec23b,1.0
17673,Myc,Serpine1,1.0
17674,Myc,Serpini1,1.0
17675,Myc,Sfmbt1,1.0
17676,Myc,Sfrp1,-1.0
17677,Myc,Sfrp2,1.0
17678,Myc,Sfxn3,1.0
17679,Myc,Sgk1,1.0
17680,Myc,Shmt1,1.0
17681,Myc,Shmt2,1.0
17682,Myc,Sim2,1.0
17683,Myc,Sirt1,1.0
17684,Myc,Sirt2,1.0
17685,Myc,Skp2,1.0
17686,Myc,Sla,1.0
17687,Myc,Slbp,1.0
17688,Myc,Slc11a1,-1.0
17689,Myc,Slc19a1,1.0
17690,Myc,Slc25a1,1.0
17691,Myc,Slc25a28,1.0
17692,Myc,Slc25a3,1.0
17693,Myc,Slc25a4,1.0
17694,Myc,Slc25a5,1.0
17695,Myc,Slc2a1,1.0
17696,Myc,Slc2a4,1.0
17697,Myc,Slc4a2,1.0
17698,Myc,Slc9c1,1.0
17699,Myc,Slit1,1.0
17700,Myc,Smad2,1.0
17701,Myc,Smad7,1.0
17702,Myc,Smarca1,1.0
17703,Myc,Smarca4,1.0
17704,Myc,Smarcad1,1.0
17705,Myc,Smn1,1.0
17706,Myc,Snai1,1.0
17707,Myc,Snrpb,1.0
17708,Myc,Snrpb2,1.0
17709,Myc,Snrpd3,1.0
17710,Myc,Snx1,1.0
17711,Myc,Sox2,1.0
17712,Myc,Sox9,1.0
17713,Myc,Sp3,-1.0
17714,Myc,Spast,1.0
17715,Myc,Spp1,1.0
17716,Myc,Spta1,1.0
17717,Myc,Sqstm1,1.0
17718,Myc,Srd5a1,1.0
17719,Myc,Srm,1.0
17720,Myc,Srsf1,1.0
17721,Myc,Srsf2,1.0
17722,Myc,St3gal1,1.0
17723,Myc,St3gal3,1.0
17724,Myc,St3gal4,1.0
17725,Myc,Stat3,1.0
17726,Myc,Stat6,1.0
17727,Myc,Sting1,1.0
17728,Myc,Stmn1,1.0
17729,Myc,Sumo2,1.0
17730,Myc,Surf1,1.0
17731,Myc,Surf2,1.0
17732,Myc,Surf6,1.0
17733,Myc,Syngr2,1.0
17734,Myc,Taf4b,1.0
17735,Myc,Taf8,1.0
17736,Myc,Tat,1.0
17737,Myc,Tbx3,1.0
17738,Myc,Tceal7,1.0
17739,Myc,Tcf12,1.0
17740,Myc,Tcf3,1.0
17741,Myc,Tcirg1,1.0
17742,Myc,Tcp10c,1.0
17743,Myc,Tert,1.0
17744,Myc,Tfam,1.0
17745,Myc,Tfap4,1.0
17746,Myc,Tff2,1.0
17747,Myc,Tfpi2,1.0
17748,Myc,Tfrc,1.0
17749,Myc,Tgfa,1.0
17750,Myc,Tgfb1,1.0
17751,Myc,Tgfb2,1.0
17752,Myc,Tgfb3,1.0
17753,Myc,Thap11,1.0
17754,Myc,Thbs1,-1.0
17755,Myc,Thbs4,1.0
17756,Myc,Thpo,1.0
17757,Myc,Thrap3,1.0
17758,Myc,Tiam1,1.0
17759,Myc,Timm17a,1.0
17760,Myc,Timp2,1.0
17761,Myc,Tjp2,1.0
17762,Myc,Tkt,1.0
17763,Myc,Tle4,1.0
17764,Myc,Tlx1,1.0
17765,Myc,Tmeff2,-1.0
17766,Myc,Tmem126a,1.0
17767,Myc,Tnf,1.0
17768,Myc,Tnfrsf10b,1.0
17769,Myc,Tnfrsf8,1.0
17770,Myc,Tnfsf11,1.0
17771,Myc,Tomm20,1.0
17772,Myc,Top1,1.0
17773,Myc,Top1mt,1.0
17774,Myc,Tpd52,-1.0
17775,Myc,Tpi1,1.0
17776,Myc,Tpm1,-1.0
17777,Myc,Tpm2,1.0
17778,Myc,Traf6,1.0
17779,Myc,Trak1,1.0
17780,Myc,Trap1,1.0
17781,Myc,Trp53,1.0
17782,Myc,Trp53bp1,1.0
17783,Myc,Trp53inp1,-1.0
17784,Myc,Trp73,1.0
17785,Myc,Trpc4ap,1.0
17786,Myc,Trrap,1.0
17787,Myc,Tsc2,1.0
17788,Myc,Tsc22d3,1.0
17789,Myc,Tsfm,1.0
17790,Myc,Tspo,1.0
17791,Myc,Tubg2,1.0
17792,Myc,Txn1,1.0
17793,Myc,Tyms,1.0
17794,Myc,U2surp,1.0
17795,Myc,Ube2c,1.0
17796,Myc,Ube2s,1.0
17797,Myc,Ube3a,1.0
17798,Myc,Ubtf,1.0
17799,Myc,Ucn2,1.0
17800,Myc,Ucp1,1.0
17801,Myc,Ucp3,1.0
17802,Myc,Ung,1.0
17803,Myc,Urod,1.0
17804,Myc,Usp22,1.0
17805,Myc,Uxt,1.0
17806,Myc,Vamp2,1.0
17807,Myc,Vav1,1.0
17808,Myc,Vcam1,1.0
17809,Myc,Vegfa,1.0
17810,Myc,Vhl,1.0
17811,Myc,Vps72,1.0
17812,Myc,Wdr36,1.0
17813,Myc,Wdr5,1.0
17814,Myc,Wif1,1.0
17815,Myc,Wnt10b,1.0
17816,Myc,Wnt2,1.0
17817,Myc,Wnt4,1.0
17818,Myc,Wrn,1.0
17819,Myc,Wt1,1.0
17820,Myc,Xpo1,1.0
17821,Myc,Xrcc2,1.0
17822,Myc,Xrcc4,1.0
17823,Myc,Xrcc5,-1.0
17824,Myc,Ybx1,1.0
17825,Myc,Ybx2,1.0
17826,Myc,Ybx3,1.0
17827,Myc,Ywhae,1.0
17828,Myc,Zfp146,1.0
17829,Myc,Zfp36,1.0
17830,Myc,Zfp36l1,-1.0
17831,Myc,Zfp451,1.0
17832,Myc,Zxdb,-1.0
17833,Myc,mt-Atp6,1.0
17834,Mycl,Kcnq4,-1.0
17835,Mycl,Rlf,1.0
17836,Myf5,Atp9a,1.0
17837,Myf5,Atp9b,1.0
17838,Myf5,Ccnd3,1.0
17839,Myf5,Cdh15,1.0
17840,Myf5,Ckm,1.0
17841,Myf5,Des,1.0
17842,Myf5,Fastk,1.0
17843,Myf5,Fgf4,1.0
17844,Myf5,Foxe1,1.0
17845,Myf5,Igfbp5,1.0
17846,Myf5,Mef2a,1.0
17847,Myf5,Mycl,1.0
17848,Myf5,Myf6,1.0
17849,Myf5,Myl4,1.0
17850,Myf5,Myod1,1.0
17851,Myf5,Myog,1.0
17852,Myf5,Neu1,1.0
17853,Myf5,Pdgfa,1.0
17854,Myf5,Prkaca,1.0
17855,Myf5,Rrad,1.0
17856,Myf5,Runx1,1.0
17857,Myf5,Shh,1.0
17858,Myf5,Sp7,1.0
17859,Myf5,Vgll2,1.0
17860,Myf5,Vgll3,1.0
17861,Myf5,Wnt2,1.0
17862,Myf6,Acacb,1.0
17863,Myf6,Cdkn1a,-1.0
17864,Myf6,Ckm,1.0
17865,Myf6,Des,1.0
17866,Myf6,Fgf2,1.0
17867,Myf6,Mapk1,1.0
17868,Myf6,Mef2a,1.0
17869,Myf6,Myf5,1.0
17870,Myf6,Myod1,1.0
17871,Myf6,Myog,-1.0
17872,Myf6,Scn8a,1.0
17873,Myf6,Tkt,1.0
17874,Myf6,Trp73,1.0
17875,Myocd,Acta2,1.0
17876,Myocd,Actg2,1.0
17877,Myocd,Bmp10,1.0
17878,Myocd,Cnn1,1.0
17879,Myocd,Itga8,1.0
17880,Myocd,Mylk,1.0
17881,Myocd,Sgca,1.0
17882,Myocd,Tagln,1.0
17883,Myod1,Acacb,1.0
17884,Myod1,Ache,1.0
17885,Myod1,Acsl5,1.0
17886,Myod1,Acta2,1.0
17887,Myod1,Actc1,1.0
17888,Myod1,Adra1d,1.0
17889,Myod1,Agt,1.0
17890,Myod1,Akt1,1.0
17891,Myod1,Akt2,1.0
17892,Myod1,Ank1,1.0
17893,Myod1,Ankrd2,1.0
17894,Myod1,Arnt,1.0
17895,Myod1,Atp9a,1.0
17896,Myod1,Atp9b,1.0
17897,Myod1,Barx2,1.0
17898,Myod1,Bcl2,1.0
17899,Myod1,Bcl2l1,1.0
17900,Myod1,Brca1,1.0
17901,Myod1,Brca2,1.0
17902,Myod1,Cand2,1.0
17903,Myod1,Ccnb1,-1.0
17904,Myod1,Ccnd1,1.0
17905,Myod1,Ccnd3,1.0
17906,Myod1,Ccne1,1.0
17907,Myod1,Cdh15,1.0
17908,Myod1,Cdk2,1.0
17909,Myod1,Cdkn1a,1.0
17910,Myod1,Cdkn1c,1.0
17911,Myod1,Cfap410,1.0
17912,Myod1,Chrng,1.0
17913,Myod1,Ckm,1.0
17914,Myod1,Ckmt2,1.0
17915,Myod1,Coro1c,1.0
17916,Myod1,Ctsb,1.0
17917,Myod1,Ddx5,1.0
17918,Myod1,Des,-1.0
17919,Myod1,Dhx9,1.0
17920,Myod1,Dkk4,1.0
17921,Myod1,Dld,1.0
17922,Myod1,Dll1,1.0
17923,Myod1,Dmd,1.0
17924,Myod1,Dnase1,1.0
17925,Myod1,Dusp1,1.0
17926,Myod1,E2f1,1.0
17927,Myod1,Ehmt2,1.0
17928,Myod1,Eya2,1.0
17929,Myod1,Fastk,1.0
17930,Myod1,Fgf1,1.0
17931,Myod1,Fgf4,1.0
17932,Myod1,Flt3l,1.0
17933,Myod1,Fos,-1.0
17934,Myod1,Fsd1,1.0
17935,Myod1,Fst,1.0
17936,Myod1,G6pc2,1.0
17937,Myod1,Gabrb3,1.0
17938,Myod1,H2-T23,1.0
17939,Myod1,Hbegf,1.0
17940,Myod1,Hrh3,1.0
17941,Myod1,Igfbp5,1.0
17942,Myod1,Inpp5k,1.0
17943,Myod1,Inppl1,1.0
17944,Myod1,Irs1,1.0
17945,Myod1,Itga7,1.0
17946,Myod1,Jun,1.0
17947,Myod1,Kat2b,1.0
17948,Myod1,Maf,1.0
17949,Myod1,Mafb,1.0
17950,Myod1,Mapk1,1.0
17951,Myod1,Mapk12,1.0
17952,Myod1,Mapk14,1.0
17953,Myod1,Mef2a,1.0
17954,Myod1,Mef2c,1.0
17955,Myod1,Mlc1,1.0
17956,Myod1,Mos,1.0
17957,Myod1,Mstn,1.0
17958,Myod1,Musk,1.0
17959,Myod1,Mustn1,1.0
17960,Myod1,Mvp,1.0
17961,Myod1,Mycl,1.0
17962,Myod1,Myf5,-1.0
17963,Myod1,Myf6,1.0
17964,Myod1,Myh13,1.0
17965,Myod1,Myh7,1.0
17966,Myod1,Myh7b,1.0
17967,Myod1,Myl2,1.0
17968,Myod1,Myl4,1.0
17969,Myod1,Myocd,1.0
17970,Myod1,Myog,1.0
17971,Myod1,Neu1,1.0
17972,Myod1,Nf1,1.0
17973,Myod1,Ngfr,1.0
17974,Myod1,Notch3,1.0
17975,Myod1,Nptx1,1.0
17976,Myod1,P2ry4,1.0
17977,Myod1,Pax7,1.0
17978,Myod1,Phb2,1.0
17979,Myod1,Pik3c3,1.0
17980,Myod1,Pik3r1,1.0
17981,Myod1,Pja1,1.0
17982,Myod1,Plau,1.0
17983,Myod1,Ppargc1a,1.0
17984,Myod1,Prkaca,1.0
17985,Myod1,Psen1,1.0
17986,Myod1,Psmd4,1.0
17987,Myod1,Pvr,1.0
17988,Myod1,Pycard,1.0
17989,Myod1,Ranbp17,1.0
17990,Myod1,Ranbp2,1.0
17991,Myod1,Rb1,1.0
17992,Myod1,Rbm38,1.0
17993,Myod1,Reck,-1.0
17994,Myod1,Rrad,1.0
17995,Myod1,Runx1,1.0
17996,Myod1,S100a8,1.0
17997,Myod1,Selenow,1.0
17998,Myod1,Sfmbt1,1.0
17999,Myod1,Sgca,1.0
18000,Myod1,Sgcg,1.0
18001,Myod1,Six1,1.0
18002,Myod1,Slc2a1,-1.0
18003,Myod1,Slc2a4,1.0
18004,Myod1,Slc6a6,1.0
18005,Myod1,Slc9a2,1.0
18006,Myod1,Smarca1,1.0
18007,Myod1,Smarca4,1.0
18008,Myod1,Snw1,1.0
18009,Myod1,Sp1,-1.0
18010,Myod1,Sp7,1.0
18011,Myod1,Stab1,1.0
18012,Myod1,Tcap,1.0
18013,Myod1,Toe1,1.0
18014,Myod1,Trim72,1.0
18015,Myod1,Trp53bp1,1.0
18016,Myod1,Trp73,1.0
18017,Myod1,Ucp2,1.0
18018,Myod1,Ucp3,1.0
18019,Myod1,Vegfa,1.0
18020,Myod1,Vgll2,-1.0
18021,Myog,Acacb,1.0
18022,Myog,Ache,1.0
18023,Myog,Ager,1.0
18024,Myog,Akt2,1.0
18025,Myog,Art1,1.0
18026,Myog,Atp2a1,-1.0
18027,Myog,Avp,1.0
18028,Myog,Barx2,1.0
18029,Myog,Calm1,1.0
18030,Myog,Cav3,1.0
18031,Myog,Ccnd3,1.0
18032,Myog,Cdh15,1.0
18033,Myog,Cdkn1a,-1.0
18034,Myog,Celf1,1.0
18035,Myog,Chrng,1.0
18036,Myog,Ckm,1.0
18037,Myog,Dach2,1.0
18038,Myog,Des,1.0
18039,Myog,Fbxo32,1.0
18040,Myog,Fgf8,1.0
18041,Myog,Fos,-1.0
18042,Myog,Gata4,1.0
18043,Myog,Hjv,1.0
18044,Myog,Id2,1.0
18045,Myog,Igf1,1.0
18046,Myog,Isyna1,1.0
18047,Myog,Itga7,1.0
18048,Myog,Jun,1.0
18049,Myog,Map1b,1.0
18050,Myog,Mapk12,1.0
18051,Myog,Mef2a,1.0
18052,Myog,Mef2c,1.0
18053,Myog,Megf10,1.0
18054,Myog,Mlc1,1.0
18055,Myog,Mstn,1.0
18056,Myog,Musk,1.0
18057,Myog,Mustn1,1.0
18058,Myog,Myf5,1.0
18059,Myog,Myf6,1.0
18060,Myog,Myl1,1.0
18061,Myog,Myl4,1.0
18062,Myog,Myod1,1.0
18063,Myog,Nppa,1.0
18064,Myog,Pax7,1.0
18065,Myog,Pias1,1.0
18066,Myog,Scn5a,1.0
18067,Myog,Sdc1,1.0
18068,Myog,Sgca,1.0
18069,Myog,Slc25a5,1.0
18070,Myog,Slc2a3,-1.0
18071,Myog,Smarca4,1.0
18072,Myog,Smyd1,1.0
18073,Myog,Tcap,1.0
18074,Myog,Tnfrsf11a,1.0
18075,Myog,Tpm2,1.0
18076,Myog,Trim63,1.0
