names,names,stat,log2FoldChange,pvals,padj,p_log10
Mir1258,Mir1258,-0.0018261874,-11.311336,0.9985429141012823,1.0,-0.0
Gm25878,Gm25878,-0.0018261874,-14.547227,0.9985429141012823,1.0,-0.0
Gm23747,Gm23747,-0.0018261874,-12.722411,0.9985429141012823,1.0,-0.0
Gm47052,Gm47052,-0.0018261874,-11.379808,0.9985429141012823,1.0,-0.0
Gm12973,Gm12973,-0.0018261874,-11.8536005,0.9985429141012823,1.0,-0.0
Gm48049,Gm48049,-0.0018261874,-12.288559,0.9985429141012823,1.0,-0.0
Actbl2,Actbl2,-0.0018261874,-11.989721,0.9985429141012823,1.0,-0.0
AL929555.1,AL929555.1,-0.0018261874,-11.945563,0.9985429141012823,1.0,-0.0
Gm11462,Gm11462,-0.0018261874,-10.737722,0.9985429141012823,1.0,-0.0
Gm13214,Gm13214,-0.0018261874,-11.897362,0.9985429141012823,1.0,-0.0
Gm25707,Gm25707,-0.0018261874,-12.989532,0.9985429141012823,1.0,-0.0
Olfr1243,Olfr1243,-0.0018261874,-10.961804,0.9985429141012823,1.0,-0.0
AC127314.1,AC127314.1,-0.0018261874,-11.413392,0.9985429141012823,1.0,-0.0
Ly6l,Ly6l,-0.0018261874,-12.144127,0.9985429141012823,1.0,-0.0
Gm18601,Gm18601,-0.0018261874,-12.458328,0.9985429141012823,1.0,-0.0
Gm47533,Gm47533,-0.0018261874,-12.031031,0.9985429141012823,1.0,-0.0
AC157904.2,AC157904.2,-0.0018261874,-12.90146,0.9985429141012823,1.0,-0.0
Olfr1216,Olfr1216,-0.0018261874,-12.691356,0.9985429141012823,1.0,-0.0
Gm17160,Gm17160,-0.0018261874,-11.3530855,0.9985429141012823,1.0,-0.0
Gm5960,Gm5960,-0.0018261874,-11.880372,0.9985429141012823,1.0,-0.0
Gm10739,Gm10739,-0.0018261874,-12.953821,0.9985429141012823,1.0,-0.0
Gm28069,Gm28069,-0.0018261874,-10.783137,0.9985429141012823,1.0,-0.0
Gml2,Gml2,-0.0018261874,-11.478999,0.9985429141012823,1.0,-0.0
Gm14637,Gm14637,-0.0018261874,-12.322304,0.9985429141012823,1.0,-0.0
Gm24787,Gm24787,-0.0018261874,-11.746875,0.9985429141012823,1.0,-0.0
1700006H21Rik,1700006H21Rik,-0.0018261874,-11.198365,0.9985429141012823,1.0,-0.0
AC154542.1,AC154542.1,-0.0018261874,-12.132007,0.9985429141012823,1.0,-0.0
Mir6355,Mir6355,-0.0018261874,-12.462504,0.9985429141012823,1.0,-0.0
Gm33045,Gm33045,-0.0018261874,-11.4680395,0.9985429141012823,1.0,-0.0
1700021F07Rik,1700021F07Rik,-0.0018261874,-11.71792,0.9985429141012823,1.0,-0.0
Gm49213,Gm49213,-0.0018261874,-12.758207,0.9985429141012823,1.0,-0.0
Gm49211,Gm49211,-0.0018261874,-12.16832,0.9985429141012823,1.0,-0.0
AC157910.5,AC157910.5,-0.0018261874,-11.677051,0.9985429141012823,1.0,-0.0
Gm12833,Gm12833,-0.0018261874,-12.480225,0.9985429141012823,1.0,-0.0
Gm48266,Gm48266,-0.0018261874,-12.766889,0.9985429141012823,1.0,-0.0
Mir6356,Mir6356,-0.0018261874,-12.010951,0.9985429141012823,1.0,-0.0
Gm23343,Gm23343,-0.0018261874,-13.044704,0.9985429141012823,1.0,-0.0
Gm8438,Gm8438,-0.0018261874,-12.787445,0.9985429141012823,1.0,-0.0
Gm2203,Gm2203,-0.0018261874,-11.656917,0.9985429141012823,1.0,-0.0
1700022A22Rik,1700022A22Rik,-0.0018261874,-11.977258,0.9985429141012823,1.0,-0.0
Gm25863,Gm25863,-0.0018261874,-12.485806,0.9985429141012823,1.0,-0.0
Gm49185,Gm49185,-0.0018261874,-11.131267,0.9985429141012823,1.0,-0.0
Gm48371,Gm48371,-0.0018261874,-11.778337,0.9985429141012823,1.0,-0.0
Sirpb1c,Sirpb1c,-0.0018261874,-11.776833,0.9985429141012823,1.0,-0.0
Sirpb1b,Sirpb1b,-0.0018261874,-12.032989,0.9985429141012823,1.0,-0.0
Sirpb1a,Sirpb1a,-0.0018261874,-11.9635,0.9985429141012823,1.0,-0.0
Gm9733,Gm9733,-0.0018261874,-11.529553,0.9985429141012823,1.0,-0.0
1700106O07Rik,1700106O07Rik,-0.0018261874,-11.197725,0.9985429141012823,1.0,-0.0
Gm19399,Gm19399,-0.0018261874,-11.328451,0.9985429141012823,1.0,-0.0
Gm12817,Gm12817,-0.0018261874,-11.888325,0.9985429141012823,1.0,-0.0
Skint1,Skint1,-0.0018261874,-14.147685,0.9985429141012823,1.0,-0.0
Gm22392,Gm22392,-0.0018261874,-11.355532,0.9985429141012823,1.0,-0.0
Gm18426,Gm18426,-0.0018261874,-13.161341,0.9985429141012823,1.0,-0.0
Gm24751,Gm24751,-0.0018261874,-13.450475,0.9985429141012823,1.0,-0.0
Gm38324,Gm38324,-0.0018261874,-12.63789,0.9985429141012823,1.0,-0.0
Gm37636,Gm37636,-0.0018261874,-10.97146,0.9985429141012823,1.0,-0.0
Gm22497,Gm22497,-0.0018261874,-12.454602,0.9985429141012823,1.0,-0.0
Gm37492,Gm37492,-0.0018261874,-11.676158,0.9985429141012823,1.0,-0.0
Gm3895,Gm3895,-0.0018261874,-12.989612,0.9985429141012823,1.0,-0.0
Gm4710,Gm4710,-0.0018261874,-12.025822,0.9985429141012823,1.0,-0.0
Gm9360,Gm9360,-0.0018261874,-11.190702,0.9985429141012823,1.0,-0.0
Kti12,Kti12,-0.0018261874,-11.822372,0.9985429141012823,1.0,-0.0
Gm41311,Gm41311,-0.0018261874,-12.727168,0.9985429141012823,1.0,-0.0
n-R5s200,n-R5s200,-0.0018261874,-12.1080675,0.9985429141012823,1.0,-0.0
Gm12737,Gm12737,-0.0018261874,-12.653897,0.9985429141012823,1.0,-0.0
Gm3760,Gm3760,-0.0018261874,-11.516604,0.9985429141012823,1.0,-0.0
Gm22215,Gm22215,-0.0018261874,-12.859629,0.9985429141012823,1.0,-0.0
AC157910.2,AC157910.2,-0.0018261874,-13.339426,0.9985429141012823,1.0,-0.0
4930555M17Rik,4930555M17Rik,-0.0018261874,-10.744448,0.9985429141012823,1.0,-0.0
Gm15947,Gm15947,-0.0018261874,-14.992437,0.9985429141012823,1.0,-0.0
AC132307.1,AC132307.1,-0.0018261874,-10.864943,0.9985429141012823,1.0,-0.0
Gm27359,Gm27359,-0.0018261874,-12.480893,0.9985429141012823,1.0,-0.0
Olfr1066,Olfr1066,-0.0018261874,-12.146422,0.9985429141012823,1.0,-0.0
1700008P02Rik,1700008P02Rik,-0.0018261874,-11.569111,0.9985429141012823,1.0,-0.0
Gm3091,Gm3091,-0.0018261874,-11.63855,0.9985429141012823,1.0,-0.0
Olfr1095,Olfr1095,-0.0018261874,-11.078723,0.9985429141012823,1.0,-0.0
Gm37358,Gm37358,-0.0018261874,-11.781624,0.9985429141012823,1.0,-0.0
Gm38131,Gm38131,-0.0018261874,-10.773367,0.9985429141012823,1.0,-0.0
Gm4904,Gm4904,-0.0018261874,-11.97005,0.9985429141012823,1.0,-0.0
AC157910.6,AC157910.6,-0.0018261874,-11.931952,0.9985429141012823,1.0,-0.0
Lao1,Lao1,-0.0018261874,-11.710071,0.9985429141012823,1.0,-0.0
Gm49210,Gm49210,-0.0018261874,-11.590686,0.9985429141012823,1.0,-0.0
Gm17221,Gm17221,-0.0018261874,-12.769885,0.9985429141012823,1.0,-0.0
Olfr1058,Olfr1058,-0.0018261874,-11.181725,0.9985429141012823,1.0,-0.0
Olfr1055,Olfr1055,-0.0018261874,-10.716621,0.9985429141012823,1.0,-0.0
Gm23382,Gm23382,-0.0018261874,-11.952805,0.9985429141012823,1.0,-0.0
Sbpl,Sbpl,-0.0018261874,-11.320963,0.9985429141012823,1.0,-0.0
Gm3424,Gm3424,-0.0018261874,-12.678505,0.9985429141012823,1.0,-0.0
Gm50066,Gm50066,-0.0018261874,-10.525448,0.9985429141012823,1.0,-0.0
Gm17877,Gm17877,-0.0018261874,-11.078723,0.9985429141012823,1.0,-0.0
Gm23545,Gm23545,-0.0018261874,-12.581793,0.9985429141012823,1.0,-0.0
Olfr1043,Olfr1043,-0.0018261874,-12.799644,0.9985429141012823,1.0,-0.0
Gm26991,Gm26991,-0.0018261874,-11.237957,0.9985429141012823,1.0,-0.0
Gm26355,Gm26355,-0.0018261874,-11.431773,0.9985429141012823,1.0,-0.0
Gm24037,Gm24037,-0.0018261874,-13.00624,0.9985429141012823,1.0,-0.0
Gm18692,Gm18692,-0.0018261874,-13.842044,0.9985429141012823,1.0,-0.0
Gm48923,Gm48923,-0.0018261874,-11.9848175,0.9985429141012823,1.0,-0.0
Gm37996,Gm37996,-0.0018261874,-12.929534,0.9985429141012823,1.0,-0.0
Olfr154,Olfr154,-0.0018261874,-13.653124,0.9985429141012823,1.0,-0.0
Gm10339,Gm10339,-0.0018261874,-11.9503355,0.9985429141012823,1.0,-0.0
Gm14437,Gm14437,-0.0018261874,-10.484197,0.9985429141012823,1.0,-0.0
Olfr1506,Olfr1506,-0.0018261874,-10.54967,0.9985429141012823,1.0,-0.0
Gm17622,Gm17622,-0.0018261874,-13.747399,0.9985429141012823,1.0,-0.0
Mir3090,Mir3090,-0.0018261874,-11.591767,0.9985429141012823,1.0,-0.0
Gm13045,Gm13045,-0.0018261874,-12.30031,0.9985429141012823,1.0,-0.0
Mir1952,Mir1952,-0.0018261874,-11.66082,0.9985429141012823,1.0,-0.0
Gm13041,Gm13041,-0.0018261874,-10.482749,0.9985429141012823,1.0,-0.0
Gm13078,Gm13078,-0.0018261874,-11.754054,0.9985429141012823,1.0,-0.0
Olfr1282,Olfr1282,-0.0018261874,-11.752709,0.9985429141012823,1.0,-0.0
Gm14209,Gm14209,-0.0018261874,-13.016893,0.9985429141012823,1.0,-0.0
A430048G15Rik,A430048G15Rik,-0.0018261874,-11.36187,0.9985429141012823,1.0,-0.0
AU019990,AU019990,-0.0018261874,-11.998622,0.9985429141012823,1.0,-0.0
Gm27449,Gm27449,-0.0018261874,-13.597731,0.9985429141012823,1.0,-0.0
Gm25668,Gm25668,-0.0018261874,-11.409999,0.9985429141012823,1.0,-0.0
Olfr1303,Olfr1303,-0.0018261874,-12.398991,0.9985429141012823,1.0,-0.0
Olfr1305,Olfr1305,-0.0018261874,-11.738933,0.9985429141012823,1.0,-0.0
AU017674,AU017674,-0.0018261874,-12.352979,0.9985429141012823,1.0,-0.0
Gm49780,Gm49780,-0.0018261874,-14.214896,0.9985429141012823,1.0,-0.0
Gm22310,Gm22310,-0.0018261874,-11.492061,0.9985429141012823,1.0,-0.0
Gm37624,Gm37624,-0.0018261874,-12.322304,0.9985429141012823,1.0,-0.0
Gm23012,Gm23012,-0.0018261874,-13.349208,0.9985429141012823,1.0,-0.0
Gm49445,Gm49445,-0.0018261874,-13.242852,0.9985429141012823,1.0,-0.0
Fhad1os1,Fhad1os1,-0.0018261874,-11.188158,0.9985429141012823,1.0,-0.0
4930430A15Rik,4930430A15Rik,-0.0018261874,-11.289151,0.9985429141012823,1.0,-0.0
Gm13941,Gm13941,-0.0018261874,-11.064318,0.9985429141012823,1.0,-0.0
Gm25119,Gm25119,-0.0018261874,-12.250261,0.9985429141012823,1.0,-0.0
Gpr31a,Gpr31a,-0.0018261874,-10.474702,0.9985429141012823,1.0,-0.0
Gm26088,Gm26088,-0.0018261874,-12.437302,0.9985429141012823,1.0,-0.0
Gm32067,Gm32067,-0.0018261874,-10.427717,0.9985429141012823,1.0,-0.0
Gm14106,Gm14106,-0.0018261874,-12.949796,0.9985429141012823,1.0,-0.0
Gm36330,Gm36330,-0.0018261874,-14.876064,0.9985429141012823,1.0,-0.0
Gm23637,Gm23637,-0.0018261874,-11.8342705,0.9985429141012823,1.0,-0.0
Gm13913,Gm13913,-0.0018261874,-12.190557,0.9985429141012823,1.0,-0.0
Gm23350,Gm23350,-0.0018261874,-11.941268,0.9985429141012823,1.0,-0.0
Gm23749,Gm23749,-0.0018261874,-10.567385,0.9985429141012823,1.0,-0.0
Gm20288,Gm20288,-0.0018261874,-12.5656185,0.9985429141012823,1.0,-0.0
Gm6979,Gm6979,-0.0018261874,-12.158665,0.9985429141012823,1.0,-0.0
Gm25951,Gm25951,-0.0018261874,-10.446479,0.9985429141012823,1.0,-0.0
Gm49428,Gm49428,-0.0018261874,-12.192926,0.9985429141012823,1.0,-0.0
Gm48166,Gm48166,-0.0018261874,-12.403209,0.9985429141012823,1.0,-0.0
Gm48165,Gm48165,-0.0018261874,-12.571069,0.9985429141012823,1.0,-0.0
Gm28003,Gm28003,-0.0018261874,-12.7134695,0.9985429141012823,1.0,-0.0
Gm49723,Gm49723,-0.0018261874,-12.2254095,0.9985429141012823,1.0,-0.0
n-R5s193,n-R5s193,-0.0018261874,-13.968871,0.9985429141012823,1.0,-0.0
Gm47249,Gm47249,-0.0018261874,-11.952496,0.9985429141012823,1.0,-0.0
Gm41495,Gm41495,-0.0018261874,-12.048586,0.9985429141012823,1.0,-0.0
Gm35514,Gm35514,-0.0018261874,-10.83386,0.9985429141012823,1.0,-0.0
Gm23209,Gm23209,-0.0018261874,-11.6518955,0.9985429141012823,1.0,-0.0
Gm4935,Gm4935,-0.0018261874,-12.007578,0.9985429141012823,1.0,-0.0
Gm23405,Gm23405,-0.0018261874,-11.380638,0.9985429141012823,1.0,-0.0
Gm47191,Gm47191,-0.0018261874,-11.893207,0.9985429141012823,1.0,-0.0
Gm18083,Gm18083,-0.0018261874,-11.23514,0.9985429141012823,1.0,-0.0
Gm13994,Gm13994,-0.0018261874,-11.738933,0.9985429141012823,1.0,-0.0
Gm13997,Gm13997,-0.0018261874,-11.149539,0.9985429141012823,1.0,-0.0
Gm45384,Gm45384,-0.0018261874,-11.769879,0.9985429141012823,1.0,-0.0
Gm49424,Gm49424,-0.0018261874,-11.797896,0.9985429141012823,1.0,-0.0
Gm22344,Gm22344,-0.0018261874,-11.911698,0.9985429141012823,1.0,-0.0
Gm41668,Gm41668,-0.0018261874,-11.33216,0.9985429141012823,1.0,-0.0
Pcdha6,Pcdha6,-0.0018261874,-11.126299,0.9985429141012823,1.0,-0.0
Pcdha7,Pcdha7,-0.0018261874,-11.838259,0.9985429141012823,1.0,-0.0
Spdye4c,Spdye4c,-0.0018261874,-12.694198,0.9985429141012823,1.0,-0.0
Gm23692,Gm23692,-0.0018261874,-14.224008,0.9985429141012823,1.0,-0.0
Gm22340,Gm22340,-0.0018261874,-13.090018,0.9985429141012823,1.0,-0.0
Gm14007,Gm14007,-0.0018261874,-13.846686,0.9985429141012823,1.0,-0.0
Gm48351,Gm48351,-0.0018261874,-11.665113,0.9985429141012823,1.0,-0.0
Gm48412,Gm48412,-0.0018261874,-11.791117,0.9985429141012823,1.0,-0.0
Higd1c,Higd1c,-0.0018261874,-12.0395355,0.9985429141012823,1.0,-0.0
Gm22424,Gm22424,-0.0018261874,-14.012234,0.9985429141012823,1.0,-0.0
Gm23650,Gm23650,-0.0018261874,-13.529487,0.9985429141012823,1.0,-0.0
Gm26844,Gm26844,-0.0018261874,-11.68716,0.9985429141012823,1.0,-0.0
5430425K12Rik,5430425K12Rik,-0.0018261874,-12.016913,0.9985429141012823,1.0,-0.0
Cetn1,Cetn1,-0.0018261874,-13.09617,0.9985429141012823,1.0,-0.0
Gm15404,Gm15404,-0.0018261874,-10.732948,0.9985429141012823,1.0,-0.0
Gm24507,Gm24507,-0.0018261874,-11.463195,0.9985429141012823,1.0,-0.0
Gm50073,Gm50073,-0.0018261874,-11.603715,0.9985429141012823,1.0,-0.0
Vmn1r238,Vmn1r238,-0.0018261874,-13.637505,0.9985429141012823,1.0,-0.0
Gm13000,Gm13000,-0.0018261874,-11.424585,0.9985429141012823,1.0,-0.0
Gm49481,Gm49481,-0.0018261874,-13.118261,0.9985429141012823,1.0,-0.0
Gm49510,Gm49510,-0.0018261874,-11.434572,0.9985429141012823,1.0,-0.0
AC147234.1,AC147234.1,-0.0018261874,-12.703801,0.9985429141012823,1.0,-0.0
Gm44319,Gm44319,-0.0018261874,-13.793966,0.9985429141012823,1.0,-0.0
4930547E08Rik,4930547E08Rik,-0.0018261874,-12.743139,0.9985429141012823,1.0,-0.0
Mir3474,Mir3474,-0.0018261874,-12.653897,0.9985429141012823,1.0,-0.0
Gpr31b,Gpr31b,-0.0018261874,-12.420208,0.9985429141012823,1.0,-0.0
Gm23317,Gm23317,-0.0018261874,-14.515747,0.9985429141012823,1.0,-0.0
Gm50088,Gm50088,-0.0018261874,-11.4566145,0.9985429141012823,1.0,-0.0
Tldc2,Tldc2,-0.0018261874,-12.637641,0.9985429141012823,1.0,-0.0
Gm14240,Gm14240,-0.0018261874,-11.55124,0.9985429141012823,1.0,-0.0
Gm31630,Gm31630,-0.0018261874,-11.791807,0.9985429141012823,1.0,-0.0
Gm22174,Gm22174,-0.0018261874,-13.433016,0.9985429141012823,1.0,-0.0
Gm18911,Gm18911,-0.0018261874,-11.946178,0.9985429141012823,1.0,-0.0
Gm8221,Gm8221,-0.0018261874,-10.404919,0.9985429141012823,1.0,-0.0
Gm36245,Gm36245,-0.0018261874,-11.530935,0.9985429141012823,1.0,-0.0
Gm49777,Gm49777,-0.0018261874,-12.354407,0.9985429141012823,1.0,-0.0
Fam170a,Fam170a,-0.0018261874,-11.04109,0.9985429141012823,1.0,-0.0
Gm49551,Gm49551,-0.0018261874,-12.541926,0.9985429141012823,1.0,-0.0
Gm49540,Gm49540,-0.0018261874,-12.456354,0.9985429141012823,1.0,-0.0
Gm49996,Gm49996,-0.0018261874,-11.340918,0.9985429141012823,1.0,-0.0
Gm48102,Gm48102,-0.0018261874,-12.332725,0.9985429141012823,1.0,-0.0
Gm48316,Gm48316,-0.0018261874,-14.53761,0.9985429141012823,1.0,-0.0
Gm20458,Gm20458,-0.0018261874,-12.609811,0.9985429141012823,1.0,-0.0
Gm22662,Gm22662,-0.0018261874,-13.737683,0.9985429141012823,1.0,-0.0
Spint4,Spint4,-0.0018261874,-12.27092,0.9985429141012823,1.0,-0.0
Spint5,Spint5,-0.0018261874,-11.958375,0.9985429141012823,1.0,-0.0
Gm25213,Gm25213,-0.0018261874,-11.173881,0.9985429141012823,1.0,-0.0
Gm13869,Gm13869,-0.0018261874,-11.800533,0.9985429141012823,1.0,-0.0
Cyp2d9,Cyp2d9,-0.0018261874,-13.395767,0.9985429141012823,1.0,-0.0
Gm6553,Gm6553,-0.0018261874,-11.316985,0.9985429141012823,1.0,-0.0
Gm49467,Gm49467,-0.0018261874,-11.822372,0.9985429141012823,1.0,-0.0
Gm1604a,Gm1604a,-0.0018261874,-11.879051,0.9985429141012823,1.0,-0.0
Gm18526,Gm18526,-0.0018261874,-11.800395,0.9985429141012823,1.0,-0.0
Fshb,Fshb,-0.0018261874,-12.579164,0.9985429141012823,1.0,-0.0
Gm49464,Gm49464,-0.0018261874,-11.5653305,0.9985429141012823,1.0,-0.0
Gm24885,Gm24885,-0.0018261874,-11.078723,0.9985429141012823,1.0,-0.0
Gm8456,Gm8456,-0.0018261874,-12.904153,0.9985429141012823,1.0,-0.0
Gm27369,Gm27369,-0.0018261874,-12.466804,0.9985429141012823,1.0,-0.0
Gm49431,Gm49431,-0.0018261874,-11.3478,0.9985429141012823,1.0,-0.0
Gm13028,Gm13028,-0.0018261874,-11.064235,0.9985429141012823,1.0,-0.0
Gm14155,Gm14155,-0.0018261874,-11.904213,0.9985429141012823,1.0,-0.0
AC151580.1,AC151580.1,-0.0018261874,-11.687288,0.9985429141012823,1.0,-0.0
Gm13017,Gm13017,-0.0018261874,-10.203054,0.9985429141012823,1.0,-0.0
Gm23045,Gm23045,-0.0018261874,-10.849138,0.9985429141012823,1.0,-0.0
Gm35772,Gm35772,-0.0018261874,-13.113052,0.9985429141012823,1.0,-0.0
Defb28,Defb28,-0.0018261874,-11.380638,0.9985429141012823,1.0,-0.0
AC148003.1,AC148003.1,-0.0018261874,-11.461217,0.9985429141012823,1.0,-0.0
Gm50077,Gm50077,-0.0018261874,-10.957774,0.9985429141012823,1.0,-0.0
Gm15426,Gm15426,-0.0018261874,-11.864308,0.9985429141012823,1.0,-0.0
Gm49223,Gm49223,-0.0018261874,-12.73913,0.9985429141012823,1.0,-0.0
Gm25643,Gm25643,-0.0018261874,-12.344032,0.9985429141012823,1.0,-0.0
Gm27538,Gm27538,-0.0018261874,-11.4367285,0.9985429141012823,1.0,-0.0
Gm13888,Gm13888,-0.0018261874,-11.28594,0.9985429141012823,1.0,-0.0
AC138293.1,AC138293.1,-0.0018261874,-11.481558,0.9985429141012823,1.0,-0.0
4930452A19Rik,4930452A19Rik,-0.0018261874,-10.736926,0.9985429141012823,1.0,-0.0
Gm47745,Gm47745,-0.0018261874,-11.078723,0.9985429141012823,1.0,-0.0
Gm46396,Gm46396,-0.0018261874,-12.723731,0.9985429141012823,1.0,-0.0
Gm24575,Gm24575,-0.0018261874,-14.18903,0.9985429141012823,1.0,-0.0
Spink14,Spink14,-0.0018261874,-11.83669,0.9985429141012823,1.0,-0.0
Gm14494,Gm14494,-0.0018261874,-11.3986025,0.9985429141012823,1.0,-0.0
Gm10799,Gm10799,-0.0018261874,-12.590671,0.9985429141012823,1.0,-0.0
Bpifb9b,Bpifb9b,-0.0018261874,-10.96429,0.9985429141012823,1.0,-0.0
Gm12740,Gm12740,-0.0018261874,-10.776435,0.9985429141012823,1.0,-0.0
Gm16291,Gm16291,-0.0018261874,-11.989721,0.9985429141012823,1.0,-0.0
Gm47763,Gm47763,-0.0018261874,-13.114093,0.9985429141012823,1.0,-0.0
Gm17070,Gm17070,-0.0018261874,-11.516604,0.9985429141012823,1.0,-0.0
Gm49917,Gm49917,-0.0018261874,-11.8694,0.9985429141012823,1.0,-0.0
Gm12384,Gm12384,-0.0018261874,-11.608328,0.9985429141012823,1.0,-0.0
Gm38119,Gm38119,-0.0018261874,-12.005013,0.9985429141012823,1.0,-0.0
Gm24643,Gm24643,-0.0018261874,-12.725714,0.9985429141012823,1.0,-0.0
Gm22850,Gm22850,-0.0018261874,-12.556894,0.9985429141012823,1.0,-0.0
2310046K23Rik,2310046K23Rik,-0.0018261874,-11.677433,0.9985429141012823,1.0,-0.0
Gm37752,Gm37752,-0.0018261874,-11.738933,0.9985429141012823,1.0,-0.0
Gm49099,Gm49099,-0.0018261874,-12.917089,0.9985429141012823,1.0,-0.0
Gm37966,Gm37966,-0.0018261874,-11.251558,0.9985429141012823,1.0,-0.0
Gm25145,Gm25145,-0.0018261874,-11.538791,0.9985429141012823,1.0,-0.0
9130204L05Rik,9130204L05Rik,-0.0018261874,-11.875241,0.9985429141012823,1.0,-0.0
Gm43235,Gm43235,-0.0018261874,-11.257646,0.9985429141012823,1.0,-0.0
Gm4946,Gm4946,-0.0018261874,-11.898551,0.9985429141012823,1.0,-0.0
Gm13444,Gm13444,-0.0018261874,-11.730438,0.9985429141012823,1.0,-0.0
Gm49180,Gm49180,-0.0018261874,-11.800812,0.9985429141012823,1.0,-0.0
Gm12379,Gm12379,-0.0018261874,-11.489148,0.9985429141012823,1.0,-0.0
Lce1l,Lce1l,-0.0018261874,-12.467135,0.9985429141012823,1.0,-0.0
Gm18476,Gm18476,-0.0018261874,-12.525503,0.9985429141012823,1.0,-0.0
Gm38040,Gm38040,-0.0018261874,-12.396465,0.9985429141012823,1.0,-0.0
Gm5278,Gm5278,-0.0018261874,-12.101716,0.9985429141012823,1.0,-0.0
Tdpoz2,Tdpoz2,-0.0018261874,-11.355532,0.9985429141012823,1.0,-0.0
Gm23466,Gm23466,-0.0018261874,-12.343019,0.9985429141012823,1.0,-0.0
Gm37085,Gm37085,-0.0018261874,-11.888325,0.9985429141012823,1.0,-0.0
Gm48911,Gm48911,-0.0018261874,-11.972866,0.9985429141012823,1.0,-0.0
Gm49319,Gm49319,-0.0018261874,-12.396886,0.9985429141012823,1.0,-0.0
Gm10697,Gm10697,-0.0018261874,-10.996681,0.9985429141012823,1.0,-0.0
4933425B07Rik,4933425B07Rik,-0.0018261874,-13.923124,0.9985429141012823,1.0,-0.0
Gm11928,Gm11928,-0.0018261874,-12.393315,0.9985429141012823,1.0,-0.0
Gm49466,Gm49466,-0.0018261874,-12.829181,0.9985429141012823,1.0,-0.0
Gm11923,Gm11923,-0.0018261874,-11.02868,0.9985429141012823,1.0,-0.0
Gm11917,Gm11917,-0.0018261874,-11.513756,0.9985429141012823,1.0,-0.0
Gm2564,Gm2564,-0.0018261874,-11.121435,0.9985429141012823,1.0,-0.0
Gm25546,Gm25546,-0.0018261874,-13.109418,0.9985429141012823,1.0,-0.0
Gm38389,Gm38389,-0.0018261874,-13.090018,0.9985429141012823,1.0,-0.0
Gm49856,Gm49856,-0.0018261874,-13.988454,0.9985429141012823,1.0,-0.0
Gm49852,Gm49852,-0.0018261874,-12.990884,0.9985429141012823,1.0,-0.0
Gm17161,Gm17161,-0.0018261874,-11.205333,0.9985429141012823,1.0,-0.0
Gm49485,Gm49485,-0.0018261874,-12.061686,0.9985429141012823,1.0,-0.0
Gm17204,Gm17204,-0.0018261874,-12.022576,0.9985429141012823,1.0,-0.0
Gm8005,Gm8005,-0.0018261874,-12.989612,0.9985429141012823,1.0,-0.0
Gm49853,Gm49853,-0.0018261874,-11.4566145,0.9985429141012823,1.0,-0.0
Gm17164,Gm17164,-0.0018261874,-12.014413,0.9985429141012823,1.0,-0.0
Gm23129,Gm23129,-0.0018261874,-14.771535,0.9985429141012823,1.0,-0.0
Gm23773,Gm23773,-0.0018261874,-10.484197,0.9985429141012823,1.0,-0.0
Gm12423,Gm12423,-0.0018261874,-12.835732,0.9985429141012823,1.0,-0.0
Gm34939,Gm34939,-0.0018261874,-12.99407,0.9985429141012823,1.0,-0.0
Gm25897,Gm25897,-0.0018261874,-12.16027,0.9985429141012823,1.0,-0.0
Gm14034,Gm14034,-0.0018261874,-11.733353,0.9985429141012823,1.0,-0.0
Gm27601,Gm27601,-0.0018261874,-12.676459,0.9985429141012823,1.0,-0.0
Gm49478,Gm49478,-0.0018261874,-11.046595,0.9985429141012823,1.0,-0.0
Gm13491,Gm13491,-0.0018261874,-11.888325,0.9985429141012823,1.0,-0.0
Gm3015,Gm3015,-0.0018261874,-11.590686,0.9985429141012823,1.0,-0.0
Gm49458,Gm49458,-0.0018261874,-11.862856,0.9985429141012823,1.0,-0.0
Gm3025,Gm3025,-0.0018261874,-13.260805,0.9985429141012823,1.0,-0.0
Gm13484,Gm13484,-0.0018261874,-12.799644,0.9985429141012823,1.0,-0.0
Gm22055,Gm22055,-0.0018261874,-12.0727215,0.9985429141012823,1.0,-0.0
Gm3141,Gm3141,-0.0018261874,-12.467135,0.9985429141012823,1.0,-0.0
4930517J16Rik,4930517J16Rik,-0.0018261874,-10.379157,0.9985429141012823,1.0,-0.0
Gm3216,Gm3216,-0.0018261874,-11.087588,0.9985429141012823,1.0,-0.0
Gm17654,Gm17654,-0.0018261874,-12.272847,0.9985429141012823,1.0,-0.0
Gm20427,Gm20427,-0.0018261874,-11.600447,0.9985429141012823,1.0,-0.0
Gm8888,Gm8888,-0.0018261874,-11.084965,0.9985429141012823,1.0,-0.0
Gm22654,Gm22654,-0.0018261874,-14.926817,0.9985429141012823,1.0,-0.0
Ear1,Ear1,-0.0018261874,-12.568223,0.9985429141012823,1.0,-0.0
Ear10,Ear10,-0.0018261874,-11.279153,0.9985429141012823,1.0,-0.0
Lenep,Lenep,-0.0018261874,-11.699411,0.9985429141012823,1.0,-0.0
Gm13407,Gm13407,-0.0018261874,-11.201937,0.9985429141012823,1.0,-0.0
Gm11896,Gm11896,-0.0018261874,-11.48479,0.9985429141012823,1.0,-0.0
Gm42813,Gm42813,-0.0018261874,-12.185827,0.9985429141012823,1.0,-0.0
