,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,p_log10
12519,Tfpi,723.0324426863543,3.2290065021947973,0.0776927773790185,41.56121857302545,0.0,0.0,inf
5050,Gm15261,41.11210844775004,3.2314356274804372,0.221353568539031,14.598525105370696,2.869869424368079e-48,1.242438241980683e-47,46.90572518958344
11325,Slc16a1,12119.530529628872,3.234734772322954,0.0272010387031911,118.91953125832136,0.0,0.0,inf
6348,Hs3st5,1000.9796127592922,3.2905844299654397,0.1047647408910495,31.40927378790061,1.5116994996220034e-216,3.174568949206208e-215,214.4983152359437
5623,Gm47771,73.13497387044761,3.298906874649312,0.1761132479208857,18.731736048223127,2.7287101986199293e-78,1.7604190016920203e-77,76.75438395237593
247,4930512J16Rik,30.796702180094304,3.3045149957994835,0.3123542352206025,10.579382710996844,3.713969759095413e-26,1.0686144124164523e-25,24.971178972778297
7082,Lamb3,206.9110618527739,3.3047715926985917,0.1093311371683002,30.227176614941357,1.0411139953766875e-200,1.974573533116257e-199,198.70452668850024
10896,Samd4,4454.647726697767,3.309819018067474,0.0564326432656483,58.6507883830107,0.0,0.0,inf
2004,Casr,90.68243102381297,3.3110958227562497,0.1948758637005718,16.990794857200854,9.607831749232244e-65,5.253489888542461e-64,63.27955209929766
5295,Gm27224,34.19733557423401,3.3165440388551466,0.3122784116843711,10.620471716140512,2.3934853766600236e-26,6.916953152733096e-26,25.160085165708978
3399,Dkk1,420.7466346022042,3.327008716964487,0.1022864613651439,32.526383966766396,4.5182677706225245e-232,1.0645479674198434e-230,229.9728347649289
10485,Reps2,294.4512471730298,3.3348185499554677,0.1199722497014316,27.796582611851047,4.770584510278911e-170,7.353805271695896e-169,168.13348787440563
5413,Gm33524,214.6067770003256,3.3376150462339527,0.1016191679508988,32.844345348769714,1.3717337425889595e-236,3.318267434075797e-235,234.47908861515828
4529,Foxa2,551.7829079403269,3.343220428725372,0.0795328134298719,42.035737006503055,0.0,0.0,inf
4270,Fam83b,261.07887626982983,3.354679943138726,0.0991962013268582,33.818633155969636,1.0498247519070229e-250,2.7708489353611586e-249,248.55738715098695
2494,Chga,284.3553375930975,3.355649908371371,0.1980060605398685,16.94720807647052,2.0181246736519385e-64,1.096872712723803e-63,62.95984376747457
